,id,countLiquidated,countLiquidator,hasBorrowed,health,totalBorrowValueInEth,totalCollateralValueInEth,tokens.0.symbol,tokens.1.symbol,tokens.2.symbol,tokens.3.symbol,tokens.4.symbol,tokens.5.symbol,tokens.6.symbol,tokens.7.symbol,tokens.8.symbol,tokens.9.symbol,tokens.10.symbol,tokens.11.symbol,tokens.12.symbol,tokens.13.symbol
186,0x001096190e8f3fa24b749704be231ab232348cb1,0,0,False,,0,0,cETH,,,,,,,,,,,,,
187,0x0010984db4865682fe8e89bf5f1286610043f477,0,0,False,,0,0,cUSDC,,,,,,,,,,,,,
188,0x0010a43c568d645c3130e653515b3c6a5147a017,0,0,False,,0,0.0008304387234084456314028901632,cUSDC,,,,,,,,,,,,,
189,0x0010f663eeaf1f77b48a256992fe2dbf0d8d8744,0,0,False,,0,0,cUSDC,,,,,,,,,,,,,
190,0x00114ed0c0b9a2bd1de54ffb7c3faf2f041eb45b,0,0,False,,0,0.0008313767571385834253096259456,cUSDC,cDAI,cWBTC,,,,,,,,,,,
191,0x001195422a38f2d65212b835cbeea49d97cb1e62,0,0,False,,0,0.0323255902311446169128102325,cETH,,,,,,,,,,,,,
192,0x0011b21b22e389d7465b987003e099d747107753,0,0,False,,0,0.0257463134915366986493604915,cETH,,,,,,,,,,,,,
193,0x0011daca9b87e48046e0004262165cac7ac0d706,0,0,False,,0,0.0008317307815692186197200840704,cUSDC,,,,,,,,,,,,,
194,0x0011e3c93627956b12742b3c0b2e92250ea30a1f,0,0,False,,0,0,cREP,cUSDC,cETH,cBAT,cZRX,cWBTC,cDAI,,,,,,,
195,0x0011f0d36b1368218a5889e80b2834b6314ee5fa,0,0,False,,0,0.000001059554678604261180808926579596135381514,cUSDC,cZRX,,,,,,,,,,,,
196,0x00120ec799017bbab1049174ac3cd706260effc4,0,0,False,,0,0.2850661149603974153699893981056,cUSDC,cDAI,,,,,,,,,,,,
197,0x0012614b3039868a22957b5b54286d010bb7d2b1,0,0,False,,0,0.0008324158328911025856604415232,cUSDC,,,,,,,,,,,,,
198,0x001293893fb3fd2b1ca300407424394c02fc1095,0,0,False,,0,0.0008297700055207637874450685056,cUSDC,,,,,,,,,,,,,
199,0x001297392eb9c8f9200d4610c3226fd68d988343,0,0,False,,0,0.0008318145323581637402016981504,cUSDC,,,,,,,,,,,,,
200,0x0012a7f00af8a643ba5a6aa187f915b4c13289df,0,0,False,,0,0,cUSDC,cDAI,,,,,,,,,,,,
201,0x0012acbb598a775194564755059b155e19523dcc,0,0,False,,0,0.0008317824480553274589571996032,cUSDC,,,,,,,,,,,,,
202,0x0012b37191ea0c61579af8dece0d18f43584a58a,0,0,False,,0,0.0008279822854618437955403327616,cUSDC,,,,,,,,,,,,,
203,0x0012b3f3d958d8702176dbd330f5007adfbfcc3f,0,0,False,,0,0.0008322643097584755889011355008,cUSDC,,,,,,,,,,,,,
204,0x001322de6b26c7370fb5b55ebf76670929e5a611,0,0,False,,0,0.0008279560577114366293718849664,cUSDC,,,,,,,,,,,,,
205,0x00135b12bdf057417f0826bc41ab8a4f73cd1d58,0,0,False,,0,0.005366518692579434326021239,cETH,,,,,,,,,,,,,
206,0x0013783ae78c7440de12786958758dc3ba61a0b5,0,0,False,,0,0.0008304685895012215377747915648,cUSDC,,,,,,,,,,,,,
207,0x001392cfd9e78bd16accf527ba7ebd3603f92070,0,0,False,,0,0.0008316256255710792540860195712,cUSDC,,,,,,,,,,,,,
208,0x0013cefc104698bb40d574e2ae6c822d5d52cff3,0,0,False,,0,0,cUSDC,,,,,,,,,,,,,
209,0x0013db06405a3ac5ff4e9da0387319f04663c175,0,0,False,,0,0.0008312505038982785193333705216,cUSDC,,,,,,,,,,,,,
210,0x0013e04682b7c8ea07a2ce6d54a85eaa1f63d7c6,0,0,False,,0,0.0008322430225454389117105750656,cUSDC,,,,,,,,,,,,,
211,0x0014536e7756d88b7fb285980895f7b81a3423ad,0,0,False,,0,0.0008283049725259179468969694848,cUSDC,,,,,,,,,,,,,
212,0x0014971dba5b1481296e6abdd7234b0d8474bb8c,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
213,0x00149dc18a3305c78d2e0b9bf0a794ba67efbbc9,0,0,False,,0,0.0008329273139838383302574544768,cUSDC,,,,,,,,,,,,,
214,0x0014a6737f9637a98926811b2d38f51a0a3d822c,0,0,False,,0,0.101598721326313491008103705,cETH,,,,,,,,,,,,,
215,0x0014af41d67a9b06d9606f44955f7d13975b7d50,0,0,False,,0,0.0000172788009715942367392436846518392680225475,cUNI,,,,,,,,,,,,,
216,0x0014e88d4770417d4611ea09672c339de67d27ee,0,0,False,,0,0.0008306121952976540542104151296,cUSDC,,,,,,,,,,,,,
217,0x0014fdaf65dcb3380126aee915bb108151540fa0,0,0,False,,0,0,cUSDC,,,,,,,,,,,,,
218,0x00150cdae340e632cfa5ba2d5bd4eb4bac483663,0,0,False,,0,0.002686603502057558086025934669223499558787584,cDAI,,,,,,,,,,,,,
219,0x001536940798f11e9e027d6ace96f596a4a6dd28,0,0,False,,0,0.0383644351736565638613519405,cETH,,,,,,,,,,,,,
220,0x00158a74921620b39e5c3afe4dca79feb2c2c143,0,0,False,,0,0.008250317396702110927602603,cETH,,,,,,,,,,,,,
221,0x001593b82a9340636e4306048e12309da3951227,0,0,False,,0,0.000330656709320119222029429,cUSDC,cETH,,,,,,,,,,,,
222,0x0015a98b03c030c543de2c487e6cf70587078eab,0,0,False,,0,0.0008320369230414108323846521344,cUSDC,,,,,,,,,,,,,
223,0x0015c7efe8db927ec2b8c689c3af569214ba50f8,0,0,False,,0,1.65082655874837743992947459,cETH,,,,,,,,,,,,,
224,0x0015fda2364070c5d3449552622258c5e3da3bd9,0,0,False,,0,0.0049491759493362615165924825,cETH,,,,,,,,,,,,,
225,0x00164af1287c58d244049de5a6605b930e2cdd28,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
226,0x00166201079a74578dcd592c7c70e6e1fd9948d5,0,0,False,,0,0.0008325287080154320980044002176,cUSDC,,,,,,,,,,,,,
227,0x00166a7dc565bcfa1597c6275e4a33209aa1a5c6,0,0,False,,0,0.0008302550757777825434649355392,cUSDC,,,,,,,,,,,,,
228,0x0016958b8998d09c0cc8f0c19f5c29bfc286ea96,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
229,0x00169ec81f8d1f2887416a19131ca053765a37d2,0,0,False,,0,0.058766618487183750380318958263901233947118374,cUSDC,cETH,cDAI,cZRX,cUSDT,,,,,,,,,
230,0x0016acca5bcbf3b6fb5173e0050da9b782063348,0,0,False,,0,0.0110915633623493293151716032096,cUSDC,cETH,,,,,,,,,,,,
231,0x0016f640f1739f97c058f632d986c1cf2aba84f6,0,0,False,,0,0.0008280962968803430446464719104,cUSDC,,,,,,,,,,,,,
232,0x00170a0922ad509ca471a62b88e5c3f54a95352c,0,0,False,,0,0,cETH,,,,,,,,,,,,,
233,0x001742476d588c2402f35acbef5e62cee0b47f38,0,0,False,,0,0.000153722163179880732535296,cETH,,,,,,,,,,,,,
234,0x0017652a7abb82ccd2109d106dcc8a9e7294ec02,0,0,False,,0,0.0073827253237484845404533731704,cUSDC,cETH,,,,,,,,,,,,
235,0x00176ddef169355c21addf322dc45a509602d553,0,0,False,,0,0.0008306295894025533569296806912,cUSDC,,,,,,,,,,,,,
236,0x0017709da907cb9d31f393a1b6d01a29c194e235,0,0,False,,0,0.0008313062077950575792475436416,cUSDC,,,,,,,,,,,,,
237,0x001796bda61efd524e060fbe40a2e3f13e21b6f8,0,0,False,,0,0.01147454809079099332763313964101377447351936,cDAI,,,,,,,,,,,,,
238,0x0017c281074ceab559fe8913617f917469ffaf3e,0,0,False,,0,0.0008319001042309491514627255296,cUSDC,,,,,,,,,,,,,
239,0x0017c2b3e2b0ca0032d55a05e1700c5f4fad1f28,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
240,0x0017cc24e3764a2f346e1d0634c66c180a480691,0,0,False,,0,0.0008304077965272706414833244416,cUSDC,,,,,,,,,,,,,
241,0x00183e0fd46dbcfe21df496ad6e62bd47923888f,0,0,False,,0,0.0008315619930975739954039141248,cUSDC,,,,,,,,,,,,,
242,0x0018573bbfdedcea76f6a7fa24b4dea3fdaa0333,0,0,False,,0,1.2065424464564376160216046225152053154271663885,cUNI,cUSDC,cDAI,,,,,,,,,,,
243,0x00185c8d23ed4ad90423311a2fc8e8092bf2c108,0,0,False,,0,0.0008327313621493610956540701696,cUSDC,,,,,,,,,,,,,
244,0x0018642090598a48f29cf4dd57c9244e52627456,0,0,False,,0,0.000832252021032461661873599616,cUSDC,,,,,,,,,,,,,
245,0x00186a47f5c975b0b31d694058837ec06dea498a,0,0,False,,0,0.0008304762310030067806733476608,cUSDC,,,,,,,,,,,,,
246,0x0018805c309c44ca7d5bd3bc33559645517d8de4,0,0,False,,0,0.0008325699319298725997224530816,cUSDC,,,,,,,,,,,,,
247,0x0018bc4da484e21d68c6338115a54ef11da4ea78,0,0,False,,0,0.000832938973475479830028866816,cUSDC,,,,,,,,,,,,,
248,0x0018f04f4f75a7620b9603f0c3eee4d3311e6048,0,0,False,,0,0,cUSDC,,,,,,,,,,,,,
249,0x00191d51f83c3ae6de0823bba5e9a6761ca05279,0,0,False,,0,0.000831404298089120253074888256,cUSDC,,,,,,,,,,,,,
250,0x00193bdec253c70b17ba4a9d11c9e9498c81d930,0,0,False,,0,0.0015125648294006501472586055928,cUSDC,cETH,,,,,,,,,,,,
251,0x0019492b56c166ac8abed8df64a3bda6f4f94f24,0,0,False,,0,0,cETH,,,,,,,,,,,,,
252,0x00197a9690eeb0f01f5b110a20fd57dd468cc19a,0,0,False,,0,0,cUSDC,,,,,,,,,,,,,
253,0x0019a20b4eb245069061fb48bb07a718bf4244ff,0,0,False,,0,0.0008313846413416922643552315648,cUSDC,,,,,,,,,,,,,
254,0x001a071e43d054ea6815447293c55062ed3f299f,0,0,False,,0,0.0008311361384913065663415614208,cUSDC,,,,,,,,,,,,,
255,0x001a22b01d1cdfde01281e43a3a96026c572c909,0,0,False,,0,0,cUSDC,,,,,,,,,,,,,
256,0x001a5a14a0421fa2bb3c16bb678b85546b813de2,6,0,True,0.41168781387586640445,0.04309917475906016307,0.017743405036411399700597539001211389845537328,cREP,cUSDC,cETH,cDAI,cBAT,cZRX,cUSDT,,,,,,,
257,0x001a5a81c948df3499009afe761eb3db4ff26be7,0,0,False,,0,0.00925613756107079922060585,cETH,,,,,,,,,,,,,
258,0x001a87e8dbb0bd8434507ba9cce1f9e01673f776,0,0,False,,0,0.0055504068904838123306752455,cETH,,,,,,,,,,,,,
259,0x001aa5cbe7a495110af957fcd9994bc00a4bf892,0,0,False,,0,0.000831233604435625779566566464,cUSDC,,,,,,,,,,,,,
260,0x001ad437503954733ceca1327a15cf27047890f0,0,0,True,0,0,0,cUSDC,cDAI,,,,,,,,,,,,
261,0x001ae975ed21cfe8fa230b951d8bcafad37f6e44,0,0,False,,0,0.0008283137535586752538584062592,cUSDC,,,,,,,,,,,,,
262,0x001b62ccf15fd19ff5b11eb33c7d0a282ea2c086,0,0,False,,0,0.013086539904463192583403177092163554534798148,cDAI,cZRX,cUSDT,,,,,,,,,,,
263,0x001b71fad769b3cd47fd4c9849c704fdfabf6096,0,0,True,0.352208411491558520730700290688130723771811522,0,0.352208411491558520730700290688130723771811522,cUSDC,cETH,cDAI,cBAT,cCOMP,cZRX,cWBTC,,,,,,,
264,0x001bd414f417adf77d0c365c69357ba7fc036bea,0,0,False,,0,0.0008307622172013616489049572608,cUSDC,,,,,,,,,,,,,
265,0x001bd6a12f11cd18ca0c73048d9486a2f1dfb418,0,0,False,,0,0,cETH,,,,,,,,,,,,,
266,0x001be549fa377710b9e59d57bbdf593ce1e379ca,0,0,True,2.05685699216540238791,0.00401133322415969839,0.00825073879001826305207829,cETH,,,,,,,,,,,,,
267,0x001c07872aa60f73f35196a6ac0bbc0835649d0f,0,0,False,,0,0.000830298986002750899142305216,cUSDC,,,,,,,,,,,,,
268,0x001ccac96e9d0b35d3fbbf6d5a8c70cf766c6e25,0,0,False,,0,0.00875870136489276403246094532,cUSDC,cETH,,,,,,,,,,,,
269,0x001cda18ccdeed86e6e5828b148f7916b017ab6a,0,0,False,,0,0.0008282401669175473716301683072,cUSDC,,,,,,,,,,,,,
270,0x001ce0891fc53c36a901dbeb956c5887e7b8ce77,0,0,False,,0,0.002967489173744719990885752192,cUSDC,,,,,,,,,,,,,
271,0x001ce16805488ec2f2e6a81f78352f739bc58850,0,0,False,,0,0,cBAT,cUSDT,,,,,,,,,,,,
272,0x001cf0f0826b787766b4daf08f90d2a073ad2db3,0,0,False,,0,0.000830561938527235181536448064,cUSDC,,,,,,,,,,,,,
273,0x001d1b2344fb546da60eb7731589c94ad4490a94,0,0,False,,0,0.0008302423044739670916057298944,cUSDC,,,,,,,,,,,,,
274,0x001d451450564c9c79cdd0fccc3ef5573ff3b7f2,0,0,False,,0,0.000831618086823055165133328768,cUSDC,,,,,,,,,,,,,
275,0x001dd5d554dc9d73ee039f81f32ac640a9f2e92b,0,0,False,,0,0,cUSDC,,,,,,,,,,,,,
276,0x001df7200f7e462e446b64f87ad6c8a09e044110,0,0,False,,0,0.002802844797349030524573511848435153403122432,cDAI,,,,,,,,,,,,,
277,0x001e134242e438efe5b0b7deda4dd36cf7cac285,0,0,False,,0,0.0008319483587742993073290013056,cUSDC,,,,,,,,,,,,,
278,0x001e15709c2b2e7fb61d8220ae9b444c1eef2d00,0,0,False,,0,0,cUNI,,,,,,,,,,,,,
279,0x001e1e27de48d8bf47d760cdd5c0ac39a826206e,0,0,False,,0,0.000147277974597296625102072851688888905310208,cDAI,,,,,,,,,,,,,
280,0x001e36d290d12f65b2c8fa053e79f82a8bc3e9b4,0,0,False,,0,0.000827987235297664606582049856,cUSDC,,,,,,,,,,,,,
281,0x001e3efbe18c02f794c983c11c8be567f211d211,0,0,False,,0,0,cETH,cCOMP,,,,,,,,,,,,
282,0x001e4b25bef782819b86e780dbd20d1efd9885a8,0,0,False,,0,0.0088561320259516928398180328376,cUSDC,cETH,,,,,,,,,,,,
283,0x001e63f49eb0d6f4bea47192654b3f531648008a,0,0,False,,0,0.000831078400058286468018162048,cUSDC,,,,,,,,,,,,,
284,0x001e8128623f2c1f7acb71cde3da13cbe6cb3536,0,0,False,,0,0.0016541437119831737185132665,cETH,,,,,,,,,,,,,
285,0x001e926147b9f011af586ac9868f9cd646efc177,0,0,False,,0,0.0008329298969520955162162332288,cUSDC,,,,,,,,,,,,,
286,0x001eb0ea4076d1e7791491b8237df6bd1acc469c,0,0,False,,0,0.004972481515500465953079918,cETH,,,,,,,,,,,,,
287,0x001eb6c51e49a336e4553ffc696c98e33e9887b2,0,0,False,,0,0.000965417915570051087457507648,cUSDC,,,,,,,,,,,,,
288,0x001ed83c43670abe432469ea4c18e70a8ef37c85,0,0,False,,0,0.0008304348687888304761071943168,cUSDC,,,,,,,,,,,,,
289,0x001eeab7f337287b63e221b519a399b7fe16c9d9,0,0,False,,0,0.0138502792464374316570880090536,cUSDC,cETH,,,,,,,,,,,,
290,0x001eed4bb7219e1b53111580072d9c74d3583f5b,0,0,False,,0,0.0008313886064833941591184732416,cUSDC,,,,,,,,,,,,,
291,0x001eee6a80a97608ffc7f697122cb19219db22b5,0,0,False,,0,0.0077827593338357418679081035,cETH,,,,,,,,,,,,,
292,0x001f751cdfee02e2f0714831be2f8384db0f71a2,0,0,True,5.7475033496954125181804699101952e-14,0,5.7475033496954125181804699101952e-14,cDAI,,,,,,,,,,,,,
293,0x001f887bff83ee5081bbb8b3e3d12eacd539dc8c,0,0,False,,0,0.0008313509010907853360724984192,cUSDC,,,,,,,,,,,,,
294,0x001fad03c1d6a282c5afcfa784070cba1f7d9e84,0,0,True,0,0,0,cETH,cDAI,,,,,,,,,,,,
295,0x002005a15c6d18e2d499381265dd8cf2a7632636,0,0,False,,0,0.000830229827895716278326646464,cUSDC,,,,,,,,,,,,,
296,0x00200a27ce1778da0f693bfedc7001f88ab6a855,0,0,False,,0,0.0008310728467648099453149886464,cUSDC,,,,,,,,,,,,,
297,0x00205bdb3b62bc8ba9a3e66bb5cc849474e00c42,0,0,False,,0,0.0008282946739036767471508658688,cUSDC,,,,,,,,,,,,,
298,0x002060ba00d5cd731f4195f2e6cabdbc6abad099,0,0,False,,0,0.0008329029161449141656885115008,cUSDC,,,,,,,,,,,,,
299,0x002078f5f2e4f13bbf2de0de090eca8b2aaa6c69,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
300,0x00211fa0cae7a79d41a3287b10bcd432871bea34,0,0,False,,0,0.126311335070730732006342556273946355777516544,cDAI,,,,,,,,,,,,,
301,0x00212d13dd8acd1fb59471a6f819d77f768f48f4,0,0,False,,0,0.035962408695004790667450936,cETH,,,,,,,,,,,,,
302,0x00215bec9654e6395836a0bf701cad6688ac671a,0,0,False,,0,0.0008317935374578026939671015808,cUSDC,,,,,,,,,,,,,
303,0x002196219a2bf6fa47e9ac28713c143c2746f297,0,0,False,,0,0.0008329421922694160006561041152,cUSDC,,,,,,,,,,,,,
304,0x0021af9845668463daa95c32630abed7a7deb22d,0,0,False,,0,0.032788341261119177850088512987672041888653568,cDAI,,,,,,,,,,,,,
305,0x0021de391ad18840675aa814e63d594bd4631344,0,0,False,,0,0.0008315261714650687099600023936,cUSDC,,,,,,,,,,,,,
306,0x0021df7fcccb2f11db04e4b26ba11eb698497d24,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
307,0x00221460aebc81dbc71fc2a668277ecb35bac502,0,0,False,,0,0,cUSDC,,,,,,,,,,,,,
308,0x00227dd82fae1220bdac630297753bb2cb4e8ddd,0,0,True,0,0,0,cETH,cDAI,cCOMP,cWBTC,cUSDT,,,,,,,,,
309,0x0022a6997676aa8ef66315cb160f2c46bbb42052,0,0,False,,0,0,cETH,,,,,,,,,,,,,
310,0x0022ae01bbb0933817307b15a13844f833ad9516,0,0,True,2.09226280312078107451,1.18335472524637562144372982,2.4758890745302035785599751175,cETH,cUSDT,,,,,,,,,,,,
311,0x0022dc0ce3a6aeaefec7300eb8cd2ab08ea423c0,0,0,False,,0,0,cETH,,,,,,,,,,,,,
312,0x0022e029b03ad53a25afda40612715304dda20c5,0,0,False,,0,0.0008324738778198776036574184704,cUSDC,,,,,,,,,,,,,
313,0x00230f37d4954bca9c49e696cc5d30765da8bf11,0,0,False,,0,0,cETH,,,,,,,,,,,,,
314,0x00231513adf1bb1feeb1f4ef5d18a15f5ff9e2db,0,0,False,,0,0,cREP,cUSDC,cETH,cDAI,cBAT,cZRX,cWBTC,cDAI,,,,,,
315,0x00231e43c8919db42d192dbd26c70ed4ec44a594,0,0,False,,0,0.005225894148677001440406216,cETH,,,,,,,,,,,,,
316,0x00236c29f145418aa5572a84f26a9d71f8ea3924,0,0,False,,0,0.00000588509514054672768,cUSDC,,,,,,,,,,,,,
317,0x0023888543b274e7f2f63309ae308c3766f05de5,0,0,False,,0,0.0008281726290949068461395744128,cUSDC,,,,,,,,,,,,,
318,0x00238e880757767830f705aacc0ef2352838c6ca,0,0,False,,0,0.0008317350276653625241841051904,cUSDC,,,,,,,,,,,,,
319,0x00239aebf21d0b8b993fe2f9f1f1d5aef91e0355,0,0,False,,0,0.0008320404595127826897242496,cUSDC,,,,,,,,,,,,,
320,0x0023d9ffe7d793895c5da5833d56c737832ead2b,0,0,True,0,0,0,cUSDC,cETH,,,,,,,,,,,,
321,0x0023da0ba05e639f9f15f41bc8a2a492c3656b7e,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
322,0x0023de04cda51adb75db830b3f7544e11bf754b7,0,0,False,,0,0.0075779747610907691376339435,cETH,,,,,,,,,,,,,
323,0x0024aa8290eba2a5fc54bc6a61e4cd2c0f00dea2,0,0,False,,0,0.0008313015324400741233052055424,cUSDC,,,,,,,,,,,,,
324,0x0024b35f768b548cc94133db33686887b5488419,0,0,False,,0,0.0008317987637753932078940850816,cUSDC,,,,,,,,,,,,,
325,0x0024dae8adbe29c903fb2088093291c9843af308,0,0,False,,0,0.0523147310819213675279401035,cREP,cUSDC,cETH,cDAI,cBAT,cZRX,cWBTC,cDAI,,,,,,
326,0x0025198729a88e66eb4a7b0d8c5e780515a32f8c,0,0,False,,0,0.0008303663855845065731902659072,cUSDC,,,,,,,,,,,,,
327,0x002583e2fdac560dd5a8cbeb3b465af683c1b2c6,0,0,False,,0,0.0008326005261854702459409703296,cUSDC,,,,,,,,,,,,,
328,0x0025a66311f16a08e1d373420d52f59fa99c09ce,0,0,False,,0,0,cUSDC,,,,,,,,,,,,,
329,0x0025b5e7bfd377727435655870d017b1084e58a0,0,0,False,,0,0.000244772911612065378280398,cETH,,,,,,,,,,,,,
330,0x0025bf06ed84d1e4039eeb03274d8a211dfec4ac,0,0,False,,0,14.630626401158888259990999382021339519910598656,cDAI,cDAI,,,,,,,,,,,,
331,0x0025d180ac412b9342b3efb32570ce43dfe31303,0,0,False,,0,0.000832049937164251783201841856,cUSDC,,,,,,,,,,,,,
332,0x0025ddf710e576717cb2468a50970b5b230a5432,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
333,0x0025e0714f3f3a4b1624d759d7b0c142fbf1e533,0,0,False,,0,0.000828161798106959232536484864,cUSDC,,,,,,,,,,,,,
334,0x0025f92c45db6df82c439c6554f6d27d9c715f72,0,0,False,,0,0.0008325107298736910474278796928,cUSDC,,,,,,,,,,,,,
335,0x00263da8533175f2e2eca5820f1d565e05b1c31c,0,0,False,,0,0.009097959817344643864784814,cETH,,,,,,,,,,,,,
336,0x00265241fc289789f3477c0445146641f9ce328f,0,0,False,,0,2.689037149814766340183981556594153485807412992,cDAI,,,,,,,,,,,,,
337,0x002680e8ad85747fb404fdbda0fc08b9edad7cab,0,0,False,,0,0.012930830611229103022436217,cETH,,,,,,,,,,,,,
338,0x00268b0b38bc43e69264da0d9fcbd915185162f1,0,0,False,,0,0.0008329011301950918639730624512,cUSDC,,,,,,,,,,,,,
339,0x00268f6486d5788f4e7689147029c5359f9faa14,0,0,False,,0,0.0008329075651935223433869768704,cUSDC,,,,,,,,,,,,,
340,0x0026939abf5efc4eeb2a05f2daadec418004ab6a,0,0,False,,0,0,cETH,,,,,,,,,,,,,
341,0x00269c11b07288b8c08f1c1d388be78cede1ac48,0,0,False,,0,0,cUSDC,cETH,cDAI,,,,,,,,,,,
342,0x0026ab3575ad6b6fc6a06a4a663b0d466a03fdba,0,0,False,,0,8.13908657937612438144e-9,cUSDC,cDAI,,,,,,,,,,,,
343,0x0026b15bafb798aa8079f839d875de412f9e7f2d,0,0,False,,0,0.000832414192185428352638231616,cUSDC,,,,,,,,,,,,,
344,0x0026b20020ef89dfab1f094d529d9378e86b621e,0,0,False,,0,0.0008281362755675027580824149632,cUSDC,,,,,,,,,,,,,
345,0x0026b5e7ed7eae88b8b80f39e59548cf51e59e63,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
346,0x0026b79b79407afa5f6ae1aebd9d4e08a38dbc4b,0,0,False,,0,0,cUNI,cCOMP,,,,,,,,,,,,
347,0x0026bdb02f5960b128952063b5e3dc309da1ba96,0,0,False,,0,0.000831625338731542103838512448,cUSDC,,,,,,,,,,,,,
348,0x002748db885d4ccfe3c7c92143f0805f4ebeec01,0,0,False,,0,0.000008250437558346858155556,cETH,,,,,,,,,,,,,
349,0x0027598444271fa9b637299c84b4e0dec0b67271,0,0,False,,0,0.0008322029601133753482946971264,cUSDC,,,,,,,,,,,,,
350,0x00278185012df040200504d07651a9454e7dbe41,0,0,False,,0,0,cUSDC,,,,,,,,,,,,,
351,0x00278c9d6699c5731a1bf1a879b8bce85f02b212,0,0,False,,0,0.000832675953566656188374692032,cUSDC,,,,,,,,,,,,,
352,0x002795915670e164c9a8fcf54ea2bb1d4c424825,0,0,False,,0,0.0008312628634219869871380403968,cUSDC,,,,,,,,,,,,,
353,0x00279a699b44e4952db52ee8152da13e42219a27,0,0,False,,0,0.0008329563255019488778390294656,cUSDC,,,,,,,,,,,,,
354,0x0027a63e434fcda0f6d474d0b9f22936e465184b,0,0,False,,0,0.0008297420569685375254134470784,cUSDC,,,,,,,,,,,,,
355,0x0027c27d3d33b81fbd219a34ecfba62157c8a65d,0,0,False,,0,0.000830635905345509143083294144,cUSDC,,,,,,,,,,,,,
356,0x002818a729876e26e531be98ae932bf6097c74df,0,0,False,,0,0.0005610127062411277258185795,cETH,,,,,,,,,,,,,
357,0x002844ae6b76746980ce8bc65f409abe021582a9,0,0,False,,0,0,cUSDT,,,,,,,,,,,,,
358,0x0028525131b0bcd732ca3c15b67db3a8419a4728,0,0,False,,0,0,cREP,cUSDC,cETH,cDAI,cBAT,cZRX,cWBTC,cDAI,cUSDT,,,,,
359,0x002864fd7534ba0ae0ddf2f86236857f02313d08,0,0,False,,0,0,cETH,,,,,,,,,,,,,
360,0x0028790dabb7508f49287d70240628a1679d8fc1,0,0,False,,0,0.0008329227603326223808214448,cUSDC,,,,,,,,,,,,,
361,0x0028b2863d318290f1d7e7c960aefd067444505b,0,0,False,,0,0.029464152499561032835128221751489275083377408,cDAI,,,,,,,,,,,,,
362,0x0028e056d9d0a11da82c6d4a6cd3b6877e7b3081,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
363,0x0028e737d3882774c8f2360b2c198d640b921d77,0,0,False,,0,0.0008316534164616067008708064512,cUSDC,,,,,,,,,,,,,
364,0x0028e784196079112f3a5078bd7aef7c121772b1,0,0,False,,0,0,cUSDC,,,,,,,,,,,,,
365,0x0028f2e07c76116dc59c7ef50aefc64179deef1e,0,0,False,,0,0.0008310977527228485446883995136,cUSDC,,,,,,,,,,,,,
366,0x0029380ae327dad64c5b87f2672076ef00210c5a,0,0,False,,0,0,cETH,cUSDT,,,,,,,,,,,,
367,0x0029a4251b31437aaf3aca5682103ca4abb9ff7e,0,0,False,,0,0.00083134125283040811814527072,cUSDC,,,,,,,,,,,,,
368,0x0029ab135b5be72168bf80f140d60a9264dbd0c5,1,0,True,0,0,0,cREP,cUSDC,cETH,cBAT,cZRX,cWBTC,cDAI,,,,,,,
369,0x0029b9448ff862584b9b78f3e4b47002c5b5bd14,0,0,False,,0,0.0008318228760106502017303337472,cUSDC,,,,,,,,,,,,,
370,0x0029dc8d8ef8c287ad395732dbe5d5bf951da820,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
371,0x0029f0f679c51341d2bb0925f3fbb0f7ceef86d1,0,0,True,0.000177624534795538336843584918329667584565248,0,0.000177624534795538336843584918329667584565248,cREP,cUSDC,cDAI,cUSDT,,,,,,,,,,
372,0x0029f6b122435e6b567c1241291fa52289c46ece,0,0,False,,0,0.0008320458382543373438114800128,cUSDC,,,,,,,,,,,,,
373,0x0029fe44f81d04897d0d5780c4f9a70ede89af54,0,0,False,,0,0.0008329393728968870189352744576,cUSDC,,,,,,,,,,,,,
374,0x002a5762669cb61525364b2372c725cf4c0d7628,0,0,False,,0,0.0008329093417860433716331289088,cUSDC,,,,,,,,,,,,,
375,0x002a5965858fd6bca1e44fc5ec8511b0b4341652,0,0,False,,0,0.0008314029723537379421135437824,cUSDC,,,,,,,,,,,,,
376,0x002a69491913bf8c3b288d926a7e471ef545a748,0,0,False,,0,0.0378154252254256623393245415,cETH,,,,,,,,,,,,,
377,0x002a722a01e270c5223d0cde9416de17c8e11e42,0,0,False,,0,0.00082972184090166737913279168,cUSDC,,,,,,,,,,,,,
378,0x002a82099c7d1cbdc09542ee06c06b91d46250ce,0,0,False,,0,0,cETH,,,,,,,,,,,,,
379,0x002ab4b8fe4d5d55c5021e2c1c173d579be3d7ba,0,0,False,,0,0.008854623549088509531456876,cETH,,,,,,,,,,,,,
